,PC1,PC2,PC3,Cluster_11,Cluster_7
105,-0.25467396214346677,-1.5998737948534931,-0.2644758019413264,8,0
106,-0.29063442668656875,-1.5281460167277996,-0.2914507640043921,8,0
107,-0.33995103085145995,-1.4382950250007551,-0.32036059111837484,8,0
108,-0.4128948023427817,-1.325011663422715,-0.3454118422773177,8,0
109,-0.5075390724674574,-1.2023919729009511,-0.3762647535094556,8,0
110,-0.5978563605571319,-1.1064987533656916,-0.43874779872986674,8,0
111,-0.665176809525781,-1.0572163510183725,-0.5424323660938485,8,0
112,-0.7020520884431162,-1.0625909660491617,-0.6865058536165721,8,0
113,-0.7047049172727571,-1.128706483747091,-0.8698524774037794,8,0
114,-0.6698453210119277,-1.257514966146112,-1.0894892410544095,4,0
115,-0.598467329493025,-1.4389584589910718,-1.333709624414578,4,0
116,-0.4988871345291695,-1.6482308028474626,-1.579436546057658,4,0
117,-0.38462579897118154,-1.8527704213037635,-1.7980153097537177,4,0
118,-0.2719093783086368,-2.021403656777364,-1.9633486840888479,4,0
119,-0.1745389631986069,-2.1327312365705287,-2.05915982193523,4,0
120,-0.10111519138605747,-2.173979001071035,-2.0776637813184515,4,0
121,-0.05396502651421526,-2.138491468068416,-2.0175973156649065,4,0
122,-0.030750110382893058,-2.025333212511807,-1.8834690390505142,4,0
123,-0.025957524094746873,-1.8419818730726953,-1.6861478485519175,4,0
124,-0.028688345432545684,-1.6066923673614102,-1.443615979103303,4,0
125,-0.025882094090307887,-1.3451920103597852,-1.1788926512378308,4,0
126,-0.012558558303598663,-1.0816926617080993,-0.9136907468444729,8,0
127,0.010355695940646874,-0.8345123616188325,-0.6636644784289507,8,0
128,0.04375132993566234,-0.6151798453692102,-0.43807984483344553,8,0
129,0.08923328302720275,-0.42756607550627146,-0.24162822438644338,8,4
130,0.14659774192357566,-0.2712396073848269,-0.07605710890669469,0,4
131,0.21421405529540347,-0.14614574194334592,0.05749645461798101,0,4
132,0.2902890024528383,-0.05446148450795991,0.15644192972070922,0,4
133,0.376211978102304,-0.0012830662557296658,0.21608137971518576,0,4
134,0.4674829125165366,0.020971891190142186,0.2437849904717331,0,4
135,0.5450613738598816,0.046440125873853315,0.27107406476132845,0,4
136,0.6091940416652192,0.08217736098390024,0.30579626649613834,0,4
137,0.663049192955979,0.11487401006162964,0.33595614952257324,0,4
138,0.7056071126003591,0.13841618961821386,0.3558023412521299,0,4
139,0.7375850817699292,0.15416589824082663,0.3672004135257718,0,4
140,0.7614245624668201,0.16482264630800902,0.3734904447887371,0,4
141,0.779623534762317,0.172218136323483,0.37694570671675043,0,4
142,0.7940416190029252,0.17735732953148284,0.37878051679766367,0,4
143,0.8058350564635723,0.18077330322233942,0.3795850888672537,0,4
144,0.8156324261621039,0.1828333966310293,0.37969199769985357,0,4
145,0.8237439971534444,0.1838108524235541,0.37929491617737016,0,4
146,0.830359865009639,0.18394429014294592,0.3785789869224817,0,4
147,0.8356645294926079,0.18342588198628226,0.3776594985861681,0,4
148,0.8398909842770824,0.18239906144323118,0.3766390640327583,0,4
149,0.8433061470768906,0.1809458913748226,0.3755866667991118,0,4
150,0.8462069257553542,0.17915406114282031,0.37451098719686265,0,4
151,0.8488536477091455,0.17706219771837545,0.3734083961401539,0,4
152,0.8514668383557328,0.17467349375580718,0.3722212752713088,0,4
153,0.8542144523006158,0.1720149281182325,0.37087110895799147,0,4
154,0.8571272506712534,0.1691547664296438,0.3693315398086808,0,4
155,0.8601347908392779,0.16623568851485876,0.36767912944180653,0,4
156,0.863019778150102,0.16348565173271953,0.3661105042542771,0,4
157,0.8655016822162014,0.16120330505159297,0.3648684186632217,0,4
158,0.8673146829214359,0.1596062259545943,0.3641749900381263,0,4
159,0.8683229590788915,0.15876221910680216,0.3640965075469498,0,4
160,0.8686061132319111,0.15859583410537495,0.3645943343731935,0,4
161,0.8683351115130981,0.1589270419142297,0.36552336135605873,0,4
162,0.8677003855731219,0.15954790980370104,0.3667792510519166,0,4
163,0.8668842688030688,0.16032711257587037,0.36831933387584176,0,4
164,0.8659732837419297,0.16116852057806716,0.3701929379808815,0,4
165,0.8650218751015888,0.16206908786100338,0.3724875510121907,0,4
166,0.8640030477485722,0.16298995553183693,0.3752906034204398,0,4
167,0.862901067870621,0.1639391364087708,0.3786001389193822,0,4
168,0.8616821420355281,0.16487158889099798,0.3822995306447726,0,4
169,0.8603494643288484,0.16577476686630538,0.38617318999264083,0,4
170,0.8588849505284244,0.1666626688182114,0.3898994510976113,0,4
171,0.8572964368047128,0.16762662890687446,0.3931297559906633,0,4
172,0.8555879586174849,0.1686337305989916,0.39556550167197,0,4
173,0.8537791426172258,0.16950037525878345,0.39708581564921885,0,4
174,0.8518780446756002,0.16970315119660773,0.3978288437487821,0,4
175,0.8498372909808488,0.16835865622827748,0.3983771015832004,0,4
176,0.847503998529013,0.1641400869584338,0.39989806783899884,0,4
177,0.844438751893145,0.15504632359425047,0.40434001880030196,0,4
178,0.8396685702215788,0.1377881253191367,0.4149317412918832,0,4
179,0.8309268995817448,0.1077004355956235,0.4364121193991257,0,4
180,0.8092985981381491,0.075449238386061,0.4573811089320077,0,4
181,0.7728793227027357,0.0790406493443234,0.4457079226096784,0,4
182,0.7477006627592939,0.11557527781722304,0.40284430765143636,0,4
183,0.7331173967635319,0.1375716872956465,0.3562047710689148,0,4
184,0.7215564846300979,0.11466254811736759,0.31444792459700416,0,4
185,0.7276194199150309,0.04555549064553918,0.2993666067805971,0,4
186,0.7798116982629903,-0.06586635377067926,0.37174686933791323,0,4
187,0.7512274381289743,-0.2736558781632004,0.5049521690045301,0,4
188,0.6175624810091852,-0.5865379432407045,0.7174973140808992,0,4
189,0.3878192811340557,-0.9956811782617978,0.9882278363976887,8,4
190,0.03890086760795827,-1.4871655943643696,1.2873533499474117,8,0
191,-0.4650056256006028,-1.9977124450020873,1.6188207614648322,8,0
192,-1.1212316067913721,-2.5186113665629746,1.910324595964072,8,0
193,-1.944218171664372,-3.056923612513534,2.063859151067367,10,0
194,-2.922187602956658,-3.622455656341635,1.9851401409934808,10,0
195,-4.065698228025088,-4.1783991896784,1.637745252921236,10,2
196,-5.390657181462749,-4.663050016265939,1.0260663371849914,10,2
197,-6.868954703027331,-4.960606803460147,0.23189581194756928,3,2
198,-8.417916946712014,-4.935309703180048,-0.6141471266431395,3,2
199,-9.878590751314555,-4.459299424880904,-1.356718947697741,3,2
200,-11.022521799600941,-3.467695995379452,-1.8751804299458263,3,2
201,-11.617000008668255,-1.9531526527876513,-2.09032002343915,7,3
202,-11.4851385370081,0.015468745129868903,-1.9865070178959652,7,3
203,-10.55711678273045,2.270964886429528,-1.6293340476656333,7,3
204,-8.892343987057803,4.557649813509059,-1.1532376784158787,1,3
205,-6.670930124371762,6.591191175268571,-0.7157951219324926,9,5
206,-4.1698963428383715,8.126477638144491,-0.4524891171041783,6,5
207,-1.7266576929002313,9.016935054182524,-0.4261889204447377,6,1
208,0.3446980661909931,9.238590350578322,-0.6053263486717129,6,1
209,1.8593833411173666,8.887270013787118,-0.8952976651927863,2,1
210,2.784117410593905,8.135108563385657,-1.1915706749745005,2,1
211,3.1997817835133158,7.171729307389907,-1.4190563747746414,2,1
212,3.2489643140559172,6.17208012399049,-1.533529277213819,2,6
213,3.0889183792714703,5.251649745288848,-1.5334701072056924,2,6
214,2.8555806388230645,4.447486834006003,-1.4579865414750506,5,6
215,2.6232117136982076,3.7795913676313484,-1.3182546614080195,5,6
216,2.4061187563506197,3.2569792944392013,-1.10722643900447,5,6
217,2.17326396716536,2.8302210167682333,-0.8557930242367497,5,6
218,1.9768114269734502,2.4537556261278795,-0.6171600457101041,5,6
219,1.8190687613284586,2.1080625615428557,-0.4033201780853336,5,6
220,1.6579659781013154,1.7763120681940523,-0.2224417347457474,5,4
221,1.5382764834003984,1.425876173515118,-0.11206457076436792,0,4
222,1.4252363543648696,1.101580119285469,-0.03768106559022634,0,4
223,1.3172493719985294,0.8380795371326442,0.038880554056455074,0,4
224,1.2265037840254784,0.6326055516682184,0.11268173507427673,0,4
225,1.1580974706502487,0.47554212951126856,0.1757635044015333,0,4
226,1.1071413571061093,0.35667165142136753,0.22731319617985685,0,4
227,1.0652248979136598,0.2658095000760452,0.2689037228610878,0,4
228,1.024199219445397,0.20100964344168065,0.29452083513081934,0,4
229,0.9800022969246656,0.16987342549124257,0.28918690499361865,0,4
230,0.9463777980599656,0.1465918263375926,0.2835156608914124,0,4
231,0.9255471426112121,0.11963455810931584,0.28416453173269574,0,4
232,0.9137124248088395,0.0914666267489702,0.28526977088384126,0,4
233,0.9081998428325989,0.06433511277262223,0.2849560215490402,0,4
234,0.9071650298523396,0.039306959024534384,0.28324874097574093,0,4
235,0.9091881417318601,0.01651093436603688,0.28020877447809356,0,4
236,0.9132355694457907,-0.0048180563651888325,0.2758182706403876,0,4
237,0.9184400842524106,-0.025728379823882208,0.2699742502942925,0,4
238,0.9239848951807995,-0.04706053559829029,0.262665569958581,0,4
239,0.9291495788509685,-0.06910128789932099,0.2542431126813477,0,4
240,0.933341030049556,-0.09164467067345675,0.24540787483875195,0,4
241,0.9361227923256938,-0.11419641592768127,0.23698242706059852,0,4
242,0.9372182760368416,-0.13625929552518962,0.22966740047175047,0,4
243,0.9364549769192133,-0.15761611542019777,0.22382037446016112,0,4
244,0.9337896012687531,-0.17850639737674653,0.21936129869643647,0,4
245,0.9293470080734616,-0.19967037644251537,0.2157971284417146,0,4
246,0.9233941554860795,-0.22217761239451236,0.2124342655053095,0,4
247,0.9161594229754223,-0.247109198880268,0.20864872908084897,0,4
248,0.9076067324773865,-0.27511756997953946,0.20423025159180533,0,4
249,0.8972831749710922,-0.3061986577735581,0.19951337283116646,0,4
250,0.8843735464655652,-0.3398310705778133,0.1952273699014802,0,4
251,0.8678878323731096,-0.375459756883402,0.19207048595936296,0,4
252,0.8467837872215213,-0.4129015156859588,0.19040010971950597,0,4
253,0.8201254964720417,-0.45255494044253547,0.19011522281017085,0,4
254,0.7871231771081828,-0.4952748691119731,0.19077163877488176,0,4
255,0.7472168645930961,-0.5420774896009799,0.19176623056030764,0,4
256,0.7000883544819744,-0.59374708089847,0.19255229743634222,0,4
257,0.645704938295209,-0.6505672882952741,0.1927099918924166,0,4
258,0.5843609060727802,-0.7122088696669936,0.19197725444174837,0,4
259,0.5168116382056128,-0.7778350624770639,0.19012766433680572,0,4
260,0.44431076832593724,-0.8463145375433935,0.1869598326769768,8,4
261,0.3685046181651407,-0.9163972105143706,0.1822875291068859,8,4
262,0.29122620667372184,-0.9868593254100364,0.17594686193184075,8,0
263,0.21426045851849115,-1.0566745673437579,0.16789691440592233,8,0
264,0.13924681156835048,-1.1249478965125261,0.15821964156635807,8,0
265,0.06761962894757305,-1.1909668539369498,0.14714661149045768,8,0
266,0.0005560430590118233,-1.2541094205337266,0.1350335365534984,8,0
267,-0.061111442278867924,-1.3138357258700635,0.12228394123787992,8,0
268,-0.11700453181698266,-1.3697865725097162,0.10922437150433861,8,0
269,-0.1670448540337318,-1.4218220870085503,0.09599756066175182,8,0
270,-0.2113949042625456,-1.470031595123603,0.08254479061130546,8,0
271,-0.2502300529475239,-1.5145864444175299,0.06870449139627956,8,0
272,-0.28364195395994474,-1.5555827814967915,0.054234024895036266,8,0
273,-0.31163354863510445,-1.5929085482294707,0.038992699505316204,8,0
274,-0.3342529272348525,-1.6261943939998318,0.022967496966619705,8,0
275,-0.3516941751976566,-1.6549427982661127,0.006482719744076188,8,0
276,-0.3643155766427699,-1.678746668709888,-0.009565809242847783,8,0
277,-0.37244316259161836,-1.6978765232830224,-0.02301531877541297,8,0
278,-0.37589692981386186,-1.7140428782163493,-0.029361142491256417,8,0
279,-0.3764699717440609,-1.725699400161758,-0.029761860530894094,8,0
280,-0.37835468951704837,-1.7267968416145616,-0.03335642762434539,8,0
281,-0.38119535639606705,-1.718473337728659,-0.03875008342716129,8,0
282,-0.384563909356417,-1.701513829028521,-0.046264156572669024,8,0
283,-0.3897691698982618,-1.6753985033543923,-0.05824046551985909,8,0
284,-0.39974811253841636,-1.6394302725534597,-0.0768778249632044,8,0
285,-0.4165785438913007,-1.5941188813994887,-0.10398550786760448,8,0
286,-0.44027078638008177,-1.5411235303345152,-0.14055373069779603,8,0
287,-0.47225841036179816,-1.4808183238483636,-0.1847651189449493,8,0
288,-0.5200740186351182,-1.4087708821122555,-0.22957923622650553,8,0
289,-0.5982536448051988,-1.3155408754108757,-0.26355055109499037,8,0
290,-0.7015124041273527,-1.2164901447310967,-0.2975910522459435,8,0
291,-0.7923240473663491,-1.156778935346143,-0.3674263795231006,8,0
292,-0.857876151429094,-1.1451088673504572,-0.47556352247394584,8,0
293,-0.8953604309537869,-1.1799098434055917,-0.6154981283725962,8,0
294,-0.9009117398134051,-1.2649046590640283,-0.7864918611829151,8,0
295,-0.8704057338489867,-1.4050896422125039,-0.9898612047855218,4,0
296,-0.8020575272348865,-1.5984867632342068,-1.222139768011432,4,0
297,-0.700671592254166,-1.8286428903593999,-1.4681465076075253,4,0
298,-0.5788653497383452,-2.0643416845011746,-1.7007152702146568,4,0
299,-0.4552863596336444,-2.268492843992389,-1.888706654020383,4,0
300,-0.345453408952012,-2.4143240090011497,-2.0110336161541755,4,0
301,-0.2586381172743364,-2.486741357415297,-2.0573931383543473,4,0
302,-0.1994497054923695,-2.4778761942691037,-2.02408039394872,4,0
303,-0.16929496113982875,-2.386573839784924,-1.9137320851583008,4,0
304,-0.16697494947019784,-2.2192207900982424,-1.7352789290025727,4,0
305,-0.18595366560837673,-1.9913200579595087,-1.5051087768167184,4,0
306,-0.21186724043058472,-1.7272427291922594,-1.2465952511489256,4,0
307,-0.22878391020337188,-1.453690623264497,-0.9846692041251658,4,0
308,-0.22886577358049823,-1.1905553598037193,-0.7376921015616738,8,0
309,-0.2089029207549622,-0.9501340793748833,-0.5160335398123996,8,0
310,-0.1668361537443331,-0.7376829474423812,-0.32360803258653364,8,0
311,-0.10387795015043155,-0.5535139390907995,-0.1599039961360409,8,0
312,-0.023056652333939984,-0.3968275499428036,-0.02328364022913798,8,4
313,0.07281633670769226,-0.26933137933813817,0.08520002361275039,0,4
314,0.18506640889802878,-0.18054223024977373,0.1566676331905962,0,4
315,0.3144744756761584,-0.1401468921330591,0.18197271879232577,0,4
316,0.43033975619805426,-0.11091430191574277,0.19391305003121198,0,4
317,0.5245004093064085,-0.06688180884482063,0.2181151155591027,0,4
318,0.6060244772147684,-0.01855901703716984,0.24710912252241302,0,4
319,0.6768887350262245,0.024287120590290888,0.2727078533202192,0,4
320,0.7353423770787261,0.05847138219322451,0.2919833599507659,0,4
321,0.7807532830865753,0.08408882844902801,0.3048972133961671,0,4
322,0.8149442831124399,0.10256462740030695,0.31281024504466937,0,4
323,0.8409152599711507,0.11564546681108925,0.317353656691312,0,4
324,0.8611644432731563,0.12498465780761807,0.31991362019831365,0,4
325,0.8771565810363808,0.13204446583961266,0.3216094683053904,0,4
326,0.8896162492162923,0.13799164023974533,0.32325617996098455,0,4
327,0.8989677762822881,0.1435041316987008,0.3253205252834079,0,4
328,0.9056099278743636,0.14881607097330057,0.3278966109542015,0,4
329,0.9100418509329897,0.15379973614439388,0.33081370442635216,0,4
330,0.9127843232195962,0.15821738278128447,0.33380280828347175,0,4
331,0.9143484497155546,0.16188520969262532,0.33659228544574,0,4
332,0.9151732251432596,0.1647761750114689,0.33902038784758415,0,4
333,0.9155814391566999,0.16698242194595023,0.3410415163098935,0,4
334,0.9157642464582212,0.1687183829157591,0.3427056275834728,0,4
335,0.9157609223572577,0.17027395555941388,0.34419559903947045,0,4
336,0.9155093422343838,0.1718745425728977,0.3457453206672219,0,4
337,0.9148859682672714,0.1736637130449175,0.3475756892966351,0,4
338,0.9137828217484304,0.17566316454566658,0.3498090649814736,0,4
339,0.9121665412621691,0.17772623876171123,0.3524417938131558,0,4
340,0.9100721225401349,0.1796326498785712,0.35537350578607746,0,4
341,0.9076015714199055,0.18120378722837774,0.35844775842902254,0,4
342,0.9048688442932658,0.18232242714929184,0.36152505585926964,0,4
343,0.9020113649951665,0.18300334078007488,0.3644798738190915,0,4
344,0.8990955092080761,0.18324227283158565,0.3672989145185108,0,4
345,0.8962191634599306,0.18309270904236724,0.3699648450072892,0,4
346,0.8933935204812586,0.18251742331987847,0.3725317630376267,0,4
347,0.8906428468432399,0.1814885796913187,0.37505159443527936,0,4
348,0.8880024353391555,0.17997230123604507,0.37757241369401084,0,4
349,0.8855059703603414,0.17797717079280057,0.38009000438854146,0,4
350,0.8831937949690284,0.1756249198741252,0.3825332109130731,0,4
351,0.8810539976283677,0.1730645287895844,0.38477174663736724,0,4
352,0.8790400963885059,0.17047288493259655,0.3865930556716979,0,4
353,0.87705576722582,0.1679183050645852,0.3877890260578777,0,4
354,0.8750683174816959,0.16527717539786793,0.3882020686029335,0,4
355,0.873228144242371,0.16224126751258933,0.38778195640235485,0,4
356,0.8719866965896667,0.1582779341972541,0.3865914104341816,0,4
357,0.8722048055498167,0.15272181083350264,0.38493988714304767,0,4
358,0.8750567784822956,0.1447025383152457,0.38336163843814924,0,4
359,0.8817220447382953,0.13312105797222717,0.38266647166575873,0,4
360,0.8929534892370908,0.1161897605188812,0.38419852460952003,0,4
361,0.9079536510478748,0.09251165851807051,0.38858855167938366,0,4
362,0.9194254772040179,0.06866620243602718,0.38697909397852587,0,4
363,0.9191683121703533,0.04990892924376437,0.3807468418717812,0,4
364,0.9074271041477908,0.03359269661919776,0.37469483105703555,0,4
365,0.8979094958152606,0.00042701731795598806,0.36470628940087607,0,4
366,0.8989263826459859,-0.07336027679606265,0.34399474435356064,0,4
367,0.9111548605517533,-0.18851974271761346,0.3165821484040247,0,4
368,1.018490428829234,-0.28450139929926593,0.2883850168821105,0,4
369,1.2757614841124862,-0.4141614355589268,0.30023577818933145,0,4
370,1.5525825573961816,-0.5983918955742011,0.36852712066399856,0,4
371,1.8090201405922541,-0.7920709441956122,0.4564908138862092,0,4
372,1.980546863561164,-1.0011723902267138,0.5376789823176022,0,4
373,2.023776041409964,-1.2626563985444994,0.535850473166466,0,4
374,1.8745454921771099,-1.5581239647672511,0.4295557559626604,0,4
375,1.3696084112383382,-1.927354002521172,0.19856196254861078,8,0
376,0.4227651438871002,-2.338618279707521,-0.14817869694849017,8,0
377,-0.9842234326679754,-2.656635410176129,-0.5966182482842627,4,0
378,-2.8503238204346593,-2.755368123339511,-1.045617599559743,4,0
379,-5.074154609961388,-2.507276123682943,-1.3604386551768552,10,2
380,-7.446995812584675,-1.831673770628203,-1.4310236441344069,3,2
381,-9.673934442404224,-0.7083595634139686,-1.2072410099750948,7,3
382,-11.420672244265742,0.8112115277993263,-0.709394159337577,7,3
383,-12.384109456949988,2.6095428296374363,-0.03838179209675357,1,3
384,-12.359761964322818,4.523724126973042,0.643396882496323,1,3
385,-11.302846803647943,6.340869326252707,1.1670523305380371,1,3
386,-9.357141641959291,7.818683168685823,1.4247342384671797,9,5
387,-6.816504920485099,8.800626888029562,1.3639704834798554,9,5
388,-4.072574914220031,9.226114946750355,1.018744501677341,6,5
389,-1.520951142773446,9.132676889106977,0.492045150763501,6,1
390,0.5345216855030768,8.63070323184423,-0.08526696622836197,6,1
391,1.9357424946317785,7.861583981042429,-0.5941144593201444,2,1
392,2.6919717618735275,6.96224159077832,-0.9604304088729947,2,1
393,2.9494568674594657,6.0418319845754915,-1.1638974678572733,2,6
394,2.895462519020951,5.168964761724868,-1.2138749468528642,2,6
395,2.6925800990209585,4.392721747772344,-1.1411824588641633,5,6
396,2.4553043060693582,3.7440933323863854,-0.9864278125739065,5,6
397,2.2440580679601285,3.215619656623766,-0.7872736623886166,5,6
398,2.0657545729142006,2.7727344367572435,-0.5796632764760881,5,6
399,1.8492787753762971,2.3900782772927305,-0.38585453761439586,5,6
400,1.6447591863106423,2.058113979904878,-0.2039347697277727,5,6
401,1.5181603034942412,1.7530057871583853,-0.05010233831987309,5,4
402,1.4453040253520708,1.4189378758198068,0.03716078156892275,0,4
403,1.3624892134108217,1.0948664143502662,0.08632472582759855,0,4
404,1.2733400508464328,0.8196922046909321,0.12975161921304434,0,4
405,1.1998776857073987,0.6028155608998099,0.17385329015021836,0,4
406,1.1450996907400044,0.43804022500220474,0.21542361124553133,0,4
407,1.108144335905524,0.314509083349863,0.250715935922142,0,4
408,1.0842381075938379,0.2220941562840558,0.27902212470681154,0,4
409,1.067042225940089,0.15684211913843568,0.295940583385553,0,4
410,1.0531201952587654,0.11916020856486907,0.2937928168985224,0,4
411,1.0442464486877432,0.09418337221550023,0.28221995660412186,0,4
412,1.0411762859897387,0.06980204765366503,0.27115616446516105,0,4
